exercise_num,exercise_label,stage,measure,mean_A,mean_B,mean_diff,sd_diff,d_paired,t_stat,p_value,n,pitch_target,comparison
3,Ex 3 (Cow / /a/),somewhere_some,intensity_mean_calibrated,96.78799999999998,100.06800000000001,-3.280000000000001,,-0.5210302081279661,,0.30873667365925084,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,intensity_mean_calibrated,0.9079999999999984,1.8760000000000019,-0.9680000000000035,,-0.24928863506967416,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,cpps,25.84624,27.80976,-1.9635199999999997,,-1.8849885222533926,,0.013532157044066273,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,cpps,0.4587600000000009,1.3766200000000013,-0.9178600000000003,,-0.7434426043507856,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,h1_h2,3.8943399999999997,2.85996,1.03438,,0.3469161442946078,,0.48121937462343856,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,h1_h2,-1.5682999999999998,-2.587025,1.0187250000000003,,1.0437927256113129,,,4,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,f0_mean,517.574,517.8299999999999,-0.25599999999999457,,-0.02126324103402816,,0.9643572451179636,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,f0_mean,-1.1499999999999773,-3.9659999999999855,2.8160000000000083,,0.29168166546143454,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,jitter_local,0.003335200000000001,0.0042328,-0.0008975999999999999,,-0.46044095188115686,,0.36138973098477295,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,jitter_local,-0.0007348,0.0007444000000000003,-0.0014792000000000004,,-0.5018665442222643,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,shimmer_dB,0.20126000000000005,0.25544,-0.05417999999999999,,-1.1890311070276316,,0.056463642609629314,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,shimmer_dB,-0.06793999999999997,0.0268,-0.09473999999999998,,-0.6815200732490844,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,hnr_mean,25.396000000000004,24.198,1.1980000000000004,,0.5561533427338953,,0.28155314919418967,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,hnr_mean,0.7740000000000002,-0.732,1.5060000000000002,,0.5099629112421213,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,spectral_sd,374.27,409.81399999999996,-35.544,,-0.45515261160851656,,0.36634699648687935,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,spectral_sd,-25.05,24.193999999999996,-49.24399999999999,,-2.0922765421208336,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,intensity_mean_calibrated,103.38199999999999,106.93800000000002,-3.556000000000003,,-0.8702696608421168,,0.12352566134648568,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,intensity_mean_calibrated,1.3080000000000012,2.146000000000001,-0.8379999999999995,,-0.17739325685822405,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,cpps,22.020059999999997,23.302,-1.28194,,-0.7611803435274329,,0.16396041344263834,5,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,cpps,0.18763999999999897,1.1776999999999993,-0.9900600000000004,,-0.3375173594657486,,,5,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_where,h1_h2,-1.7680999999999998,-2.3460666666666667,0.5779666666666667,,0.22612172157873606,,0.7331044995123247,3,where,raw
3,Ex 3 (Cow / /a/),somewhere_where,h1_h2,-1.9477666666666664,-0.5867333333333332,-1.361033333333333,,-0.36099612287127936,,,3,where,change_from_baseline
